t,Cast_num,startTemp,deltaT,time_between,pair_num,Blast_Flow_Rate_1_hr_mean,Blast_Flow_Rate_1_hr_rate,Blast_Flow_Rate_1__hr_sd,Blast_Temp_1_hr_mean,Blast_Temp_1_hr_rate,Blast_Temp_1__hr_sd,Blast_moisture_1_hr_mean,Blast_moisture_1_hr_rate,Blast_moisture_1__hr_sd,Hot_Oxy_1_hr_mean,Hot_Oxy_1_hr_rate,Hot_Oxy_1__hr_sd,Cold_Oxy_1_hr_mean,Cold_Oxy_1_hr_rate,Cold_Oxy_1__hr_sd,PCI_1_hr_mean,PCI_1_hr_rate,PCI_1__hr_sd,Top_Gas_Analysis_1_hr_mean,Top_Gas_Analysis_1_hr_rate,Top_Gas_Analysis_1__hr_sd,Heat_Loss_1_hr_mean,Heat_Loss_1_hr_rate,Heat_Loss_1__hr_sd,Permeability_Global_1_hr_mean,Permeability_Global_1_hr_rate,Permeability_Global_1__hr_sd,HMRetention_1_hr_mean,HMRetention_1_hr_rate,HMRetention_1__hr_sd,RAFT_1_hr_mean,RAFT_1_hr_rate,RAFT_1__hr_sd,Blast_Flow_Rate_2_hr_mean,Blast_Flow_Rate_2_hr_rate,Blast_Flow_Rate_2__hr_sd,Blast_Temp_2_hr_mean,Blast_Temp_2_hr_rate,Blast_Temp_2__hr_sd,Blast_moisture_2_hr_mean,Blast_moisture_2_hr_rate,Blast_moisture_2__hr_sd,Hot_Oxy_2_hr_mean,Hot_Oxy_2_hr_rate,Hot_Oxy_2__hr_sd,Cold_Oxy_2_hr_mean,Cold_Oxy_2_hr_rate,Cold_Oxy_2__hr_sd,PCI_2_hr_mean,PCI_2_hr_rate,PCI_2__hr_sd,Top_Gas_Analysis_2_hr_mean,Top_Gas_Analysis_2_hr_rate,Top_Gas_Analysis_2__hr_sd,Heat_Loss_2_hr_mean,Heat_Loss_2_hr_rate,Heat_Loss_2__hr_sd,Permeability_Global_2_hr_mean,Permeability_Global_2_hr_rate,Permeability_Global_2__hr_sd,HMRetention_2_hr_mean,HMRetention_2_hr_rate,HMRetention_2__hr_sd,RAFT_2_hr_mean,RAFT_2_hr_rate,RAFT_2__hr_sd,Blast_Flow_Rate_3_hr_mean,Blast_Flow_Rate_3_hr_rate,Blast_Flow_Rate_3__hr_sd,Blast_Temp_3_hr_mean,Blast_Temp_3_hr_rate,Blast_Temp_3__hr_sd,Blast_moisture_3_hr_mean,Blast_moisture_3_hr_rate,Blast_moisture_3__hr_sd,Hot_Oxy_3_hr_mean,Hot_Oxy_3_hr_rate,Hot_Oxy_3__hr_sd,Cold_Oxy_3_hr_mean,Cold_Oxy_3_hr_rate,Cold_Oxy_3__hr_sd,PCI_3_hr_mean,PCI_3_hr_rate,PCI_3__hr_sd,Top_Gas_Analysis_3_hr_mean,Top_Gas_Analysis_3_hr_rate,Top_Gas_Analysis_3__hr_sd,Heat_Loss_3_hr_mean,Heat_Loss_3_hr_rate,Heat_Loss_3__hr_sd,Permeability_Global_3_hr_mean,Permeability_Global_3_hr_rate,Permeability_Global_3__hr_sd,HMRetention_3_hr_mean,HMRetention_3_hr_rate,HMRetention_3__hr_sd,RAFT_3_hr_mean,RAFT_3_hr_rate,RAFT_3__hr_sd,Blast_Flow_Rate_4_hr_mean,Blast_Flow_Rate_4_hr_rate,Blast_Flow_Rate_4__hr_sd,Blast_Temp_4_hr_mean,Blast_Temp_4_hr_rate,Blast_Temp_4__hr_sd,Blast_moisture_4_hr_mean,Blast_moisture_4_hr_rate,Blast_moisture_4__hr_sd,Hot_Oxy_4_hr_mean,Hot_Oxy_4_hr_rate,Hot_Oxy_4__hr_sd,Cold_Oxy_4_hr_mean,Cold_Oxy_4_hr_rate,Cold_Oxy_4__hr_sd,PCI_4_hr_mean,PCI_4_hr_rate,PCI_4__hr_sd,Top_Gas_Analysis_4_hr_mean,Top_Gas_Analysis_4_hr_rate,Top_Gas_Analysis_4__hr_sd,Heat_Loss_4_hr_mean,Heat_Loss_4_hr_rate,Heat_Loss_4__hr_sd,Permeability_Global_4_hr_mean,Permeability_Global_4_hr_rate,Permeability_Global_4__hr_sd,HMRetention_4_hr_mean,HMRetention_4_hr_rate,HMRetention_4__hr_sd,RAFT_4_hr_mean,RAFT_4_hr_rate,RAFT_4__hr_sd,Blast_Flow_Rate_5_hr_mean,Blast_Flow_Rate_5_hr_rate,Blast_Flow_Rate_5__hr_sd,Blast_Temp_5_hr_mean,Blast_Temp_5_hr_rate,Blast_Temp_5__hr_sd,Blast_moisture_5_hr_mean,Blast_moisture_5_hr_rate,Blast_moisture_5__hr_sd,Hot_Oxy_5_hr_mean,Hot_Oxy_5_hr_rate,Hot_Oxy_5__hr_sd,Cold_Oxy_5_hr_mean,Cold_Oxy_5_hr_rate,Cold_Oxy_5__hr_sd,PCI_5_hr_mean,PCI_5_hr_rate,PCI_5__hr_sd,Top_Gas_Analysis_5_hr_mean,Top_Gas_Analysis_5_hr_rate,Top_Gas_Analysis_5__hr_sd,Heat_Loss_5_hr_mean,Heat_Loss_5_hr_rate,Heat_Loss_5__hr_sd,Permeability_Global_5_hr_mean,Permeability_Global_5_hr_rate,Permeability_Global_5__hr_sd,HMRetention_5_hr_mean,HMRetention_5_hr_rate,HMRetention_5__hr_sd,RAFT_5_hr_mean,RAFT_5_hr_rate,RAFT_5__hr_sd,coke_Rate_4_hr_rate,Slag_Rate_4_hr_rate,OretoCoke_Change_4_hr_rate,coke_Rate_5_hr_rate,Slag_Rate_5_hr_rate,OretoCoke_Change_5_hr_rate,coke_Rate_6_hr_rate,Slag_Rate_6_hr_rate,OretoCoke_Change_6_hr_rate,coke_Rate_7_hr_rate,Slag_Rate_7_hr_rate,OretoCoke_Change_7_hr_rate,coke_Rate_8_hr_rate,Slag_Rate_8_hr_rate,OretoCoke_Change_8_hr_rate
2016-10-09 04:22:00,16347,1463.650024,9.049927,65,01-Feb,271463.175,-5245,2473.04382,1199.905833,1.5,1.910454992,5.865,-0.1,0.062639674,15325.1775,-1174.7,363.2602928,6850.299167,434.3,137.2300412,55.88666667,-1.7,0.718866025,50.05,-0.7,0.338741439,73129.1,8552,4289.406544,67.75833333,-13,4.042246886,2258.5675,-3.9,7.308025221,13838.75,-390,730.8025221,274231.025,-8361,3486.252427,1199.65125,0,2.33372662,5.86375,-0.1,0.065453332,15662.74792,-1206,447.0849779,6868.420833,22.2,151.1597399,56.74166667,-3,1.102524478,50.3575,-0.5,0.401606543,71207.875,9973,3733.133319,70.58,-17.4,4.209225562,2260.48075,-17.39,9.401880123,14030.075,-1739,940.1880123,273562.2417,3688,3935.805591,1199.824722,0.1,2.111504119,5.865833333,-4.88E-15,0.065900509,15623.86944,-112,425.3311193,6919.308889,0.5,147.8373531,56.82611111,-0.7,1.042363231,50.18166667,-0.1,0.457644565,71684.06111,5327,3313.766741,70.52111111,-11.2,4.518787459,2262.044278,-0.349999999,10.34240493,14186.42222,-35,1034.210848,272193.7625,-9095,4320.094847,1199.9575,2.6,2.088258168,5.865208333,-0.1,0.065231791,15521.47417,-1352.8,421.263338,6946.1925,33.8,140.5541959,56.66541667,-3.2,0.976079937,50.12,-0.2,0.421612763,71737.72083,8315,2917.925933,69.63208333,-11.7,4.441390976,2262.442083,1.809999999,10.22540825,14226.20417,181,1022.518531,273030.7067,-5753.5,4248.098093,1200.166,-0.3,2.007034619,5.865666667,-0.1,0.065591384,15619.202,-995.5,430.5193954,6927.9595,5.25,142.1852621,56.90033333,-2.5,0.999347558,50.14433333,-0.3,0.383350685,72150.63,6859,2971.782363,69.55266667,-13.1,4.046158369,2263.243267,-3.549999999,10.21163213,14306.32333,-355,1021.145631,0.7528311,-0.7936869,0,0.6392499,-0.9875461,0,0.6835002,-0.9540071,0,141.7177163,-1997.46301,0,0.0146662,-3.1871596,0
2016-10-09 07:31:00,16348,1457.900024,5.599976,38,01-Feb,269491.7333,-5977,3841.070611,1200.519167,1.2,1.846873025,5.863333333,-0.1,0.063690636,15334.0625,-439,320.243016,7026.784167,91.7,69.31137156,56.45666667,-1.3,0.778387439,49.995,-0.5,0.222028399,71441.66667,2381,1049.723752,67.605,1.4,2.889632256,2264.482667,-27.98,9.470573134,14430.26667,-2798,947.0573134,272800.3667,-4347,4406.609658,1200.735417,5,1.638230187,5.865416667,-0.1,0.065399815,15660.385,-490.4,418.4192541,6940.1025,30.6,132.3099441,57.12583333,-0.7,0.89466165,50.11333333,-0.4,0.211013295,72818.16667,-43,2206.411259,68.03,6,2.77187556,2265.388833,-24.42,9.473433724,14520.88333,-2442,947.3433724,272474.6222,4532.5,4227.934106,1201.508333,-25.3,4.694506774,5.863333333,-4.88E-15,0.064859108,15612.76472,281.65,392.868561,6972.536389,14.15,121.1924335,57.05277778,1.1,0.862141711,50.21388889,-0.9,0.238656362,73298.53333,-2689,2142.004857,67.18,10.7,3.266802718,2265.3545,-46.05,9.116318248,14517.45,-4605,911.6318248,271397.1646,6170,4182.413108,1207.482083,-22.3,11.15869231,5.864791667,-0.1,0.064684286,15515.33625,437.9,387.1842633,6990.727083,32.9,111.8022302,56.82291667,1.2,0.862767655,50.28625,-0.8,0.256012429,73908.375,3884,2425.467876,66.50625,2.3,3.506945067,2269.696208,-48.59,11.71378769,14951.62083,-4859,1171.378769,271393.6533,758,3927.116411,1210.902833,-23.6,12.11293017,5.865,-0.1,0.065236898,15508.484,12,360.820778,6992.910667,24.1,110.4700345,56.82933333,0.2,0.805503367,50.315,-0.5,0.250234004,72777.19333,8656,3301.58323,66.447,1.1,3.457030692,2272.022267,-30.73,12.12085161,15184.22667,-3073,1212.085161,0.4591604,0.2786739,0,0.4479818,0.1302513,0,0.4136198,0.1042532,0,1.2119915,-0.515013,0,1.0984103,-0.7088722,0
2016-10-09 10:42:00,16349,1463.800049,10.899902,18,01-Feb,268516.475,1337,1773.405164,1225.165,-0.1,1.451658899,5.8725,-4.44E-15,0.066015535,15250.28667,200.5,151.1474392,7027.03,-11.5,102.1191146,56.21666667,-0.1,0.364141278,50.49333333,-0.2,0.131312367,74712.4,6073,3153.083227,65.03333333,-4.1,2.960054206,2281.792833,2.69,9.31105268,16161.28333,269,931.105268,270540.9167,-8510,2900.56343,1224.970417,-3.2,1.363348199,5.868333333,-0.1,0.0657642,15414.82167,-610.9,246.5420077,7021.830417,-24,82.37911548,56.65416667,-1.7,0.613420748,50.46083333,-0.3,0.166170831,70868.73333,14527,4840.942739,65.99666667,-15.4,3.232527261,2281.583667,-11.42,8.822699232,16140.36667,-1142,882.2699232,272335.025,-7148,3640.901856,1224.824444,-0.25,1.349927464,5.868333333,-4.88E-15,0.066201824,15563.99417,-575.7,316.5770564,7013.221389,-8.2,101.888578,57.01944444,-1.6,0.751170202,50.63555556,-0.7,0.325734618,67939.88889,12856,5869.541008,66.88444444,-8.6,4.124485033,2282.021,-16.3,9.286401249,16184.08889,-1630,928.598068,270565.2979,16956,5325.573118,1224.706458,-0.3,1.248735745,5.868541667,4.00E-15,0.066281686,15419.89833,1243.6,442.4973614,7000.334792,212.3,108.0644087,56.64958333,3.4,1.099181815,50.87583333,-1.4,0.525897652,66868.60833,14973,5465.316506,66.48,-2.9,4.028332712,2281.367125,-17.58,9.298853332,16118.70417,-1758,929.8532885,267924.3383,14829,7155.47881,1224.668333,-2.9,1.332421999,5.8675,-0.1,0.066080548,15212.068,1116.6,579.1618434,7000.019,-38.3,103.4087353,56.102,2.8,1.479648788,51.03233333,-0.6,0.574416577,65937.26333,13365,5274.110061,65.99833333,-1.8,3.991784693,2281.430833,-13.53,9.245594828,16125.07333,-1353,924.5206484,0.630955,1.5992238,0,0.6309563,1.5992054,0,1.0901154,1.8778977,0,1.0901154,1.8778977,0,1.0900833,1.8783497,0
2016-10-09 13:32:00,16350,1487.5,8.599976,81,01-Feb,268234.3917,12893,6209.275304,1224.4175,1.8,0.857806871,5.8675,-4.44E-15,0.06498044,15216.31333,1099,526.5035176,6994.37,-14.8,103.6208151,56.14833333,2.7,1.295296794,51.475,-0.5,0.304555803,64247.48333,3021,1252.319644,65.71333333,1.3,3.550290829,2280.741,-3.76,9.233539582,16056.1,-376,923.3539582,262933.725,15825,7027.250655,1224.433333,0.2,1.243222523,5.865416667,-0.1,0.066356509,14806.04375,1168.1,567.5816389,6991.247917,34.3,97.49959608,55.0675,3.5,1.446302879,51.61666667,0,0.285602219,63032.36667,2731,1782.421995,65.00166667,3.7,3.441418101,2280.836,-5.48,9.046769924,16065.59167,-548,904.6427541,260594.7972,21687,6704.493271,1224.481944,1,1.184558045,5.867222222,-4.88E-15,0.06629084,14630.96306,1579.8,536.5994946,6985.850556,23.5,104.7961977,54.58222222,4.5,1.382902605,51.47666667,0.3,0.324097371,63970.07222,-5501,2208.09121,64.11555556,-1.7,3.30761475,2280.982722,-3.719999999,9.201777629,16080.26667,-372,920.1554739,258893.65,18550,6546.672362,1224.570208,3.5,1.309123904,5.867083333,4.00E-15,0.065964309,14486.76792,1427.1,531.2134469,6991.144375,-70.2,101.0545504,54.24625,3.9,1.339294489,51.4275,0.4,0.29950098,65382.975,1412,3263.375129,64.12,-0.3,3.001174108,2281.036458,-6.120000001,9.225683653,16085.60833,-612,922.3997245,257391.8583,25589,6655.013842,1224.4565,1.4,1.299079717,5.867166667,-0.1,0.066168217,14358.64217,2124.8,546.8129019,6996.722667,-92.6,96.1428736,53.94333333,5.4,1.356461887,51.38166667,0.3,0.290479748,65925.72,-2127,3554.751435,63.22733333,11.1,3.706568276,2280.785167,4.170000001,9.290026027,16060.48667,417,928.8679249,-3.1832786,-0.4414022,0,-2.6158039,1.1100444,0,-2.552325,1.1578417,0,-2.552325,1.1578417,0,-2.5518699,1.1514383,0
2016-10-10 00:08:00,16354,1493.5,3,31,01-Feb,262762.9667,-1421,1502.222328,1224.768333,2.7,1.0324796,5.866666667,-0.1,0.068064443,14996.72083,-40.4,157.8124687,6788.888333,-81.7,87.49401934,54.96666667,-0.3,0.306796828,50.11666667,0.2,0.191485422,92259.05,6709,3058.530612,61.24,3.88E-11,2.539865204,2282.1495,-3.64,9.710146087,16196.8,-364,970.3593568,261578.4917,11320,4857.486736,1224.62625,3.9,1.136760887,5.867083333,-4.00E-15,0.067517764,14816.21875,1138.2,444.8655375,6882.642083,-241,131.4703564,54.75083333,1.8,1.010948123,50.11333333,-0.7,0.199551317,89623.65833,8613,3900.292365,61.2725,6.3,3.14059788,2281.615667,-0.07,9.99448148,16143.45833,-7,998.9960246,260694.0194,-346,4920.797318,1224.672222,2.4,1.205402437,5.866944444,-4.88E-15,0.066677723,14775.47833,-92.3,475.0926274,6856.841944,92.7,154.3720646,54.57,0.1,1.008948786,50.11944444,0.2,0.235672631,85043.43333,20080,7514.639379,61.82277778,-2.4,3.238849899,2281.6145,-5.629999999,9.663711669,16143.34444,-563,965.9209073,261992.3792,-6045,5049.5764,1224.5075,3.5,1.154011559,5.867083333,-0.1,0.066752473,14972.98292,-766.9,562.0529255,6791.832917,214.5,196.8302701,54.95916667,-1.9,1.190267073,50.09458333,0.3,0.229087314,82514.27083,18920,7902.771699,63.08125,-7.5,3.633160631,2282.175708,-10.23,10.98075595,16199.27083,-1023,1096.725677,262737.2033,-3563,4778.275186,1224.549667,1.1,1.184331891,5.8675,-1.78E-15,0.0667102,15067.13467,-108.6,544.155085,6799.561833,-262.2,190.3512239,55.231,-1.5,1.198384783,50.117,-0.2,0.241257159,81393.54333,23827,7469.010622,64.265,-3.7,4.129995708,2283.200267,-5.879999999,10.75310921,16301.78333,-588,1074.221294,-0.6963889,-4.6021818,0,-0.696389,-4.6021803,0,-0.7813319,-4.674094,0,-0.7813335,-4.6740711,0,-0.9773709,-6.0784073,0
2016-10-10 04:39:00,16356,1476.900024,9,51,01-Feb,264789.0083,-210,1061.58669,1224.835833,-1.8,1.135710472,5.8675,0.1,0.067538439,15226.71667,316.5,126.1224589,6971.411667,-273,105.7105776,56.17333333,-0.1,0.204082624,50.23833333,0.2,0.222536736,74409.13333,-402,2527.474706,67.37166667,2.7,1.419726838,2287.159167,14.98,11.46026685,16697.21667,1498,1143.142073,264935.4292,-1006,1195.132617,1224.602083,-1.9,1.149102606,5.867083333,0.2,0.067517764,15262.05708,-103.3,159.3111693,6956.689167,16.6,116.8907296,56.1875,-0.2,0.246168112,50.00666667,0.2,0.320905581,76182.05833,-4584,3556.247728,66.59416667,4.1,3.33205203,2287.1095,10.18,11.37917506,16692.23333,1018,1134.913944,264765.4778,-1578,1436.563105,1224.336389,-2.3,1.244673911,5.866388889,-4.88E-15,0.066607865,15250.68917,195.6,181.9151389,6948.783611,-174.1,120.7894798,56.15611111,-0.4,0.291435263,49.96777778,0.5,0.286113537,78599.89444,-9923,5446.65669,64.74,5.3,4.28472146,2286.586861,15.91,11.26074713,16691.10556,1591,1311.542878,264933.3771,721,1433.97437,1224.344792,-0.3,1.190848981,5.866875,0.1,0.06672733,15268.00792,387.3,173.2119766,6940.356458,-208.9,124.2185667,56.18416667,0.1,0.287827189,49.93666667,0.5,0.262888154,83084.20833,-32628,9845.689323,64.37875,-0.1,3.880539164,2286.850562,-5.860000001,10.5749465,16704.87083,-586,1206.388544,265038.7767,-3472,1593.779484,1224.3775,-3.5,1.29425748,5.865833333,0.2,0.066626591,15259.951,16.2,173.839993,6959.608833,-183.2,118.538004,56.21366667,-0.9,0.330267788,49.86633333,0.8,0.31659754,85221.11,-15386,10160.03479,64.58266667,-0.2,3.830641234,2287.004117,6.540000001,10.39663729,16712.65,654,1161.700173,0.131724,-2.6635154,0,0.1726542,-2.6330006,0,0.6570875,-4.7820121,0,0.3711291,-5.0257913,0,-0.2868048,-7.0452217,0
2016-10-10 07:27:00,16357,1474.599976,13.400024,42,01-Feb,265437.9,2026.5,1226.287268,1224.6375,0.45,1.071219209,5.868333333,0.1,0.06762726,15318.24083,56.1,126.4843554,6915.329167,-14.45,131.8540668,56.27833333,0.3,0.249128424,49.84333333,0.3,0.151116373,92801.1,-4075,4898.771664,62.88666667,-2.8,2.070901439,2287.652333,6.17,8.840690855,16747.23333,617,884.0690855,265273.3,3362.5,1410.868383,1224.44375,-0.85,1.347929668,5.865,-0.1,0.06565763,15261.35292,259.6,143.1492622,6975.43375,16.85,113.3185912,56.25333333,0.5,0.293896836,49.72833333,0.5,0.296529884,94839.51667,3720,7199.962444,64.26,-0.6,3.030389497,2287.554833,-4.05,8.949105864,16737.45,-405,894.78796,265707.5444,1410.5,1617.414546,1224.459444,-0.75,1.294064543,5.863888889,-4.88E-15,0.066655027,15280.14389,132.5,156.5463994,6991.215833,91.15,101.5449176,56.35111111,0.4,0.343086368,49.68666667,0.4,0.277337702,94661.73889,-7763,5983.974291,64.97888889,-7.2,3.141948811,2287.614222,-24.59,9.004943022,16743.38889,-2459,900.3760381,262070.5479,-608.5,7832.348192,1224.526667,2.55,1.34898743,5.860833333,0.1,0.066967591,14993.90208,-122.5,635.0649052,6982.530833,166.05,107.6702962,55.60166667,1.07E-14,1.607538899,49.68416667,0.5,0.255646144,95831.06667,-18806,6038.915888,65.40041667,-8.6,3.194012415,2287.284208,-6.350000001,8.994809626,16710.39583,-635,899.3913688,262700.66,1084.5,7132.793507,1224.4705,-2.85,1.297877641,5.8595,-0.1,0.066454023,15039.4005,-69.3,576.5134845,6988.175667,-3.75,101.4205759,55.73266667,0.2,1.464701582,49.54766667,0.6,0.368710882,97629.63333,1315,6957.866757,66.11066667,-9.3,3.405693574,2287.061233,-6.659999999,9.19303507,16688.09333,-666,919.197766,0.3593179,3.9263026,0,0.4922051,4.0694794,0,0.4930505,4.0574286,0,0.4911581,1.2611345,0,0.5319643,1.293415,0
2016-10-10 11:20:00,16358,1472.400024,-0.300048,55,01-Feb,265061.4583,-8604,2060.543466,1224.369167,1.1,1.251138182,5.855833333,0.1,0.067076775,15228.80583,-637.6,160.4036019,6987.508333,-292.7,85.68667458,56.235,-1.9,0.390924589,49.00833333,0.2,0.224206069,106123.6667,323,4474.92106,68.65333333,-2.4,2.556246365,2286.291833,-13.56,9.741829865,16611.13333,-1356,974.01071,250153.0375,43532,25532.69354,1224.714583,0.9,1.582113731,5.856666667,0.1,0.066715668,13302.71042,3747.6,3900.537481,6875.195417,-277.2,910.0054785,52.465,9,8.45895329,49.47416667,-0.2,1.021984873,100144.4,9601,7341.322499,59.84833333,0.1,23.68621903,-106299.1538,11.81,312815.7521,14386,1181,5568.710386,249293.1778,-10251,23681.17924,1224.958333,-1.6,1.513122304,5.855,-4.88E-15,0.066873515,13499.82083,-838.5,3340.384995,6924.667778,-249,746.9101222,52.79777778,-3.7,7.390677773,49.38555556,0.4,0.856204579,94478.96667,19575,10081.33394,62.23694444,0.5,19.69824409,-70105.02539,-22.03,260169.638,15131.85,-2203,4781.720245,252188.3167,-5770,21128.49762,1224.866042,0.1,1.393890944,5.855,0.1,0.066722431,13894.22854,-488.2,2972.449184,6950.398542,-299.9,648.5485422,53.79458333,-2.4,6.629187067,49.43208333,-0.5,0.755960854,89927.07083,20875,11837.33477,63.736875,-1.5,17.27175557,-52007.89063,6.489999999,227336.7693,15432.19167,649,4213.433425,254225.3383,-5656,19334.32696,1224.829,1.5,1.36382148,5.855166667,0.1,0.066681785,14157.336,-446,2709.844421,6963.3475,-220.8,581.3340076,54.45333333,-2.6,6.073597301,49.45933333,0.3,0.693842644,87810.74,23048,11523.67005,65.07083333,7.4,15.73067507,-41149.40067,34.9,204411.937,15633.33667,3490,3803.463045,-3.2380735,1.834552,0,-3.2762012,4.0417723,0,-2.9916654,4.1784592,0,-2.8787566,5.7608699,0,-2.8783822,5.7555308,0
2016-10-10 15:59:00,16360,1449.300049,21,65,01-Feb,261444.9583,3185,1368.807421,1224.6575,0.6,1.007927266,5.86,0.1,0.069379819,15160.22083,157.1,167.0526359,6955.318333,218.9,148.0494669,56.89,0.9,0.341333377,49.36,-0.1,0.179641828,76274.6,4334,2066.913421,65.565,7.1,4.356013766,2285.037167,7.48,9.335377053,16485.68333,748,933.4166598,261788.3042,1388,1289.365073,1224.523333,-1.2,1.241863153,5.858333333,-0.1,0.068087108,15176.32292,142.9,162.7720924,6981.661667,-31.2,131.5737282,56.95333333,0.4,0.301796674,49.44666667,-0.5,0.193999625,78023.15,-4018,3600.523605,66.18166667,4.4,3.438731038,2285.130708,9.89,9.530871496,16571.6,989,1271.917241,262172.3917,6628,1716.785078,1224.517778,0.8,1.24429,5.856666667,0.05,0.067559202,15336.56889,76.45,305.5302703,6984.832222,-4.7,122.6490652,57.44111111,-0.3,0.818077108,49.71444444,-1.3,0.42230046,79018.36667,414,3421.730218,66.88333333,12.7,3.646081542,2283.369139,5.900000001,9.286913419,16369.93333,590,1163.384221,261451.6375,7110,2050.374003,1224.48125,0.6,1.227441849,5.856041667,0.1,0.067957025,15354.48875,217.1,275.6516322,6995.115,-1.4,111.4110246,57.53541667,0.2,0.738620671,49.93333333,-1.5,0.534160795,79812.00833,-2062,3345.145038,66.06395833,11,3.547702857,2282.865396,4.739999999,9.297348103,16345.22917,474,1267.188052,261123.775,4403,2006.511248,1224.539667,-2.2,1.23988613,5.853166667,0.1,0.067429926,15410.60417,-502.9,293.7082487,7000.786333,-17.8,102.2959045,57.72233333,-1.8,0.831890233,50.018,-1,0.515715563,80702.66,-2239,3596.291748,65.31216667,8.1,3.64211619,2282.213917,13.87,9.369077549,16264.74333,1387,1216.286149,0.033111,-0.1426587,0,0.033111,-0.1426587,0,0.036541,-0.1078323,0,-3.2209778,-0.0034868,0,-3.2049625,1.6918933,0
2016-10-10 18:54:00,16361,1459.599976,3.099975,74,01-Feb,259457.6833,1142,1207.505606,1224.37,0.5,1.18311568,5.855,0.1,0.069318719,15431.27833,341.9,128.1750126,7026.645833,46.7,57.77644841,57.86,0.2,0.259203474,50.57833333,-0.1,0.170832128,81840.75,-5410,1946.326471,63.2375,-4.1,2.004267164,2281.457333,11.45,9.332777461,16281.43333,1145,1550.742757,259511.6875,-1751,1228.01344,1224.5425,-0.6,1.229395732,5.849166667,0.2,0.068287373,15502.16125,-500,218.9411227,7025.662917,49.3,52.16840358,58.08583333,-1.8,0.610316881,50.48,0,0.225515283,83025.19167,-6243,2321.230474,62.72875,-5.4,2.122119031,2280.297,-19.21,8.681688214,16088.55,-1921,1240.205708,260251.0417,-707,1557.938002,1224.507222,1.5,1.233099404,5.848055556,-4.88E-15,0.067758174,15692.98917,-500.4,332.7099924,7015.511111,18.3,71.3263016,58.62111111,-1.6,0.918706213,50.48944444,0,0.199579788,82411.22222,-10848,2882.382417,63.12194444,-4.3,1.952002008,2279.351528,4.200000001,9.435661939,16026.68333,420,1395.65052,260672.6146,-3413.5,1649.670058,1224.464375,1.3,1.309520827,5.847083333,0.2,0.067469452,15823.64125,-659.75,378.1639216,6977.470625,14.55,119.4818307,58.89041667,-2.1,0.932553875,50.43208333,0.8,0.227253553,84883.19583,-10919,5211.967146,63.60979167,-7.3,2.320636446,2279.214271,1.049999999,8.9600599,15985.575,105,1264.668453,261057.6017,-4560,1711.554736,1224.4695,-0.6,1.306823391,5.8455,0.1,0.067229577,15940.04383,-825.5,420.0344877,6927.894167,262.1,168.8664504,59.075,-2.4,0.916811583,50.351,0.2,0.271559968,85706.04333,-11153,5063.444315,63.69283333,-6.6,2.307720858,2279.368683,16.32,9.413393647,15984.58333,1632,1233.635722,-0.0126828,-0.1247537,0,-0.0126828,-0.1247537,0,-0.0126293,-0.1255226,0,0.0204282,-0.2674124,0,0.0204282,-0.2674124,0
2016-10-11 01:03:00,16363,1465.300049,13.199951,56,01-Feb,263649.2083,38,1809.782687,1224.308333,-2,1.040826215,5.195,0.7,0.208444603,16374.69083,165.3,226.1891189,6847.12,-271.6,112.9585878,60.07833333,-0.3,0.410081293,50.11333333,-0.8,0.218210493,75365.51667,-7434,4192.395701,63.8,6.1,3.620469115,2297.565583,-9.36,7.916618387,17864.9,-936,1299.232012,263695.6208,-1816,1774.135401,1224.528333,-2.5,1.178603599,4.984583333,1.1,0.292611814,16301.335,48.5,217.439826,6937.979167,-274.4,127.449111,60.11416667,-0.5,0.399641821,50.2075,-0.7,0.210706096,77045.95,861,3796.285223,63.4325,5.2,3.21428436,2299.347458,-23.07,8.936161429,17979.675,-2307,1142.310574,263919.2278,445,1874.640037,1224.561389,-0.3,1.084281171,4.851111111,0.9,0.320481288,16337.61778,-81.4,207.2467596,6916.779444,215.2,138.6717766,60.17388889,0.1,0.437790783,50.15222222,0,0.237410508,77814.62222,-7975,4799.716729,63.575,7.1,3.746937297,2300.221583,-7.539999999,9.974404247,18045.05,-754,1147.570293,263785.5458,128,1956.440055,1224.561667,-3.2,1.099319556,4.803333333,1,0.299457902,16254.57208,604.1,325.0888683,6915.780208,-158,138.8207205,59.9225,1.4,0.750225907,50.06916667,0,0.272074268,79714.4,-11309,5489.8774,63.08625,1.3,3.822880152,2301.137312,-23.1,10.21802368,18126.15417,-2310,1130.772368,263557.3733,115,1958.043966,1224.6255,-1.9,1.155736637,4.8015,1,0.272464443,16148.78467,376.5,369.2134699,6926.930833,-105.2,135.998029,59.64,1.4,0.894838413,50.01966667,0,0.27489108,80373.77667,-5537,5185.025716,62.80333333,7.9,3.653228135,2302.103717,-18.54,10.28855738,18216.2,-1854,1112.582611,-0.0102374,-0.5487771,0,0.1604734,-0.2641521,0,0.1604734,-0.2641522,0,0.228839,-0.0220219,0,0.1425313,-0.0876921,0
